ID,MONTHS_BALANCE,STATUS
1004717,-6,0
1004717,-7,0
1004718,0,X
1004718,-1,X
1004718,-2,C
1004718,-3,C
1004718,-4,C
1004719,0,X
1004719,-1,0
1004719,-2,X
1004719,-3,C
1004719,-4,C
1004719,-5,C
1004719,-6,C
1004719,-7,X
1004719,-8,C
1004719,-9,X
1004719,-10,0
1004719,-11,C
1004719,-12,X
1004719,-13,X
1004719,-14,X
1004719,-15,0
1004719,-16,0
1004719,-17,C
1004719,-18,0
1004719,-19,X
1004719,-20,C
1004719,-21,C
1004719,-22,C
1004719,-23,0
1004720,0,C
1004720,-1,0
1004720,-2,X
1004721,0,0
1004721,-1,C
1004721,-2,C
1004721,-3,C
1004721,-4,X
1004721,-5,C
1004721,-6,X
1004721,-7,C
1004721,-8,C
1004722,0,C
1004722,-1,X
1004722,-2,C
1004722,-3,X
1004722,-4,C
1004722,-5,C
1004722,-6,X
1004722,-7,X
1004723,0,C
1004723,-1,C
1004723,-2,C
1004723,-3,C
1004723,-4,X
1004723,-5,X
1004723,-6,C
1004723,-7,X
1004723,-8,0
1004723,-9,X
1004723,-10,1
1004723,-11,0
1004723,-12,C
1004724,0,X
1004724,-1,X
1004724,-2,X
1004725,0,X
1004725,-1,C
1004725,-2,C
1004725,-3,C
1004726,0,X
1004726,-1,X
1004726,-2,C
1004726,-3,C
1004726,-4,X
1004726,-5,X
1004726,-6,C
1004726,-7,X
1004726,-8,C
1004726,-9,2
1004726,-10,X
1004726,-11,0
1004726,-12,0
1004726,-13,2
1004726,-14,C
1004726,-15,X
1004726,-16,X
1004727,0,C
1004727,-1,X
1004727,-2,X
1004727,-3,0
1004727,-4,0
1004727,-5,1
1004727,-6,C
1004727,-7,X
1004727,-8,X
1004727,-9,1
1004727,-10,X
1004727,-11,0
1004727,-12,X
1004727,-13,X
1004727,-14,X
1004727,-15,0
1004727,-16,X
1004727,-17,C
1004727,-18,C
1004727,-19,X
1004727,-20,C
1004727,-21,X
1004727,-22,X
1004728,0,C
1004728,-1,C
1004728,-2,C
1004728,-3,X
1004728,-4,1
1004729,0,C
1004729,-1,X
1004729,-2,1
1004730,0,1
1004730,-1,C
1004730,-2,C
1004730,-3,X
1004730,-4,C
1004730,-5,X
1004730,-6,X
1004730,-7,C
1004730,-8,X
1004731,0,X
1004731,-1,X
1004731,-2,X
1004731,-3,0
1004731,-4,0
1004731,-5,C
1004731,-6,X
1004731,-7,X
1004731,-8,0
1004731,-9,0
1004732,0,X
1004732,-1,2
1004732,-2,X
1004732,-3,X
1004732,-4,C
1004732,-5,X
1004732,-6,C
1004732,-7,X
1004732,-8,X
1004732,-9,1
1004732,-10,X
1004733,0,X
1004733,-1,0
1004733,-2,X
1004733,-3,C
1004733,-4,C
1004733,-5,X
1004734,0,X
1004734,-1,C
1004734,-2,0
1004734,-3,0
1004734,-4,X
1004734,-5,0
1004734,-6,C
1004734,-7,X
1004734,-8,0
1004734,-9,0
1004734,-10,X
1004734,-11,C
1004734,-12,X
1004734,-13,C
1004734,-14,X
1004734,-15,X
1004734,-16,1
1004734,-17,C
1004734,-18,C
1004734,-19,C
1004734,-20,C
1004735,0,2
1004735,-1,2
1004735,-2,X
1004735,-3,X
1004735,-4,C
1004735,-5,0
1004735,-6,2
1004735,-7,X
1004735,-8,X
1004735,-9,2
1004735,-10,X
1004735,-11,C
1004735,-12,C
1004735,-13,X
1004735,-14,C
1004735,-15,2
1004735,-16,3
1004735,-17,2
1004735,-18,X
1004736,0,0
1004736,-1,C
1004736,-2,C
1004736,-3,X
1004736,-4,C
1004736,-5,X
1004736,-6,C
1004736,-7,2
1004736,-8,0
1004736,-9,C
1004736,-10,X
1004736,-11,C
1004736,-12,C
1004736,-13,X
1004736,-14,1
1004736,-15,X
1004736,-16,X
1004737,0,C
1004737,-1,C
1004737,-2,C
1004737,-3,0
1004737,-4,0
1004737,-5,C
1004737,-6,X
1004737,-7,X
1004737,-8,C
1004737,-9,X
1004737,-10,C
1004737,-11,C
1004737,-12,X
1004737,-13,C
1004737,-14,C
1004737,-15,C
1004737,-16,C
1004737,-17,C
1004737,-18,0
1004737,-19,C
1004737,-20,0
1004737,-21,0
1004737,-22,C
1004737,-23,1
1004738,0,C
1004738,-1,X
1004738,-2,X
1004739,0,X
1004739,-1,X
1004739,-2,X
1004739,-3,C
1004739,-4,C
1004739,-5,X
1004739,-6,X
1004739,-7,C
1004739,-8,C
1004740,0,C
1004740,-1,X
1004740,-2,X
1004740,-3,C
1004740,-4,0
1004740,-5,C
1004740,-6,C
1004740,-7,X
1004740,-8,0
1004740,-9,C
1004740,-10,X
1004740,-11,X
1004740,-12,X
1004740,-13,C
1004740,-14,C
1004740,-15,0
1004740,-16,C
1004740,-17,0
1004740,-18,X
1004740,-19,X
1004741,0,X
1004741,-1,C
1004741,-2,0
1004741,-3,C
1004741,-4,C
1004741,-5,X
1004741,-6,0
1004741,-7,X
1004741,-8,0
1004741,-9,X
1004741,-10,0
1004741,-11,X
1004741,-12,0
1004741,-13,X
1004741,-14,C
1004741,-15,0
1004741,-16,X
1004741,-17,X
1004742,0,0
1004742,-1,X
1004742,-2,X
1004742,-3,C
1004742,-4,X
1004742,-5,2
1004742,-6,X
1004742,-7,C
1004742,-8,X
1004742,-9,C
1004742,-10,X
1004742,-11,X
1004742,-12,X
1004742,-13,4
1004742,-14,2
1004742,-15,X
1004742,-16,0
1004742,-17,C
1004742,-18,0
1004742,-19,X
1004742,-20,C
1004742,-21,X
1004742,-22,3
1004743,0,C
1004743,-1,0
1004743,-2,C
1004743,-3,0
1004743,-4,X
1004743,-5,C
1004743,-6,X
1004743,-7,0
1004743,-8,C
1004743,-9,C
1004743,-10,X
1004743,-11,0
1004743,-12,C
1004743,-13,C
1004744,0,C
1004744,-1,C
1004744,-2,C
1004744,-3,C
1004744,-4,X
1004744,-5,0
1004744,-6,C
1004744,-7,1
1004744,-8,C
1004744,-9,X
1004744,-10,C
1004744,-11,1
1004744,-12,C
1004744,-13,0
1004745,0,X
1004745,-1,X
1004745,-2,X
1004745,-3,X
1004745,-4,X
1004745,-5,0
1004745,-6,X
1004745,-7,0
1004745,-8,1
1004745,-9,1
1004745,-10,X
1004745,-11,0
1004745,-12,X
1004745,-13,0
1004745,-14,X
1004745,-15,C
1004745,-16,0
1004745,-17,C
1004746,0,X
1004746,-1,X
1004746,-2,C
1004746,-3,C
1004747,0,1
1004747,-1,X
1004747,-2,0
1004747,-3,0
1004747,-4,C
1004747,-5,C
1004747,-6,0
1004747,-7,X
1004747,-8,X
1004747,-9,X
1004748,0,X
1004748,-1,X
1004748,-2,0
1004748,-3,C
1004748,-4,X
1004749,0,C
1004749,-1,X
1004749,-2,C
1004749,-3,1
1004749,-4,X
1004749,-5,X
1004749,-6,C
1004749,-7,X
1004749,-8,X
1004749,-9,0
1004749,-10,X
1004750,0,0
1004750,-1,C
1004750,-2,X
1004750,-3,X
1004750,-4,0
1004750,-5,1
1004750,-6,X
1004750,-7,C
1004750,-8,1
1004750,-9,X
1004750,-10,0
1004750,-11,X
1004750,-12,1
1004751,0,X
1004751,-1,C
1004751,-2,C
1004751,-3,1
1004751,-4,X
1004751,-5,0
1004751,-6,C
1004751,-7,0
1004751,-8,0
1004751,-9,X
1004751,-10,X
1004751,-11,C
1004751,-12,0
1004751,-13,C
1004751,-14,C
1004751,-15,C
1004751,-16,0
1004751,-17,1
1004751,-18,C
1004752,0,X
1004752,-1,X
1004752,-2,C
1004752,-3,C
1004752,-4,1
1004752,-5,C
1004753,0,X
1004753,-1,3
1004753,-2,X
1004753,-3,2
1004753,-4,X
1004753,-5,0
1004753,-6,X
1004753,-7,C
1004753,-8,X
1004753,-9,1
1004753,-10,0
1004754,0,C
1004754,-1,C
1004754,-2,C
1004754,-3,0
1004754,-4,C
1004754,-5,X
1004754,-6,X
1004755,0,X
1004755,-1,C
1004755,-2,X
1004755,-3,1
1004756,0,C
1004756,-1,X
1004756,-2,C
1004756,-3,C
1004756,-4,C
1004756,-5,0
1004756,-6,0
1004756,-7,0
1004756,-8,X
1004756,-9,C
1004757,0,1
1004757,-1,C
1004757,-2,X
1004757,-3,0
1004757,-4,0
1004757,-5,C
1004757,-6,X
1004757,-7,1
1004757,-8,X
1004757,-9,X
1004757,-10,0
1004757,-11,0
1004757,-12,C
1004757,-13,C
1004757,-14,C
1004757,-15,0
1004757,-16,X
1004757,-17,C
1004757,-18,X
1004757,-19,0
1004758,0,3
1004758,-1,X
1004758,-2,C
1004759,0,C
1004759,-1,X
1004759,-2,C
1004759,-3,X
1004759,-4,C
1004759,-5,C
1004759,-6,X
1004759,-7,X
1004759,-8,C
1004759,-9,X
1004759,-10,C
1004759,-11,0
1004759,-12,0
1004759,-13,X
1004759,-14,C
1004759,-15,X
1004759,-16,X
1004759,-17,X
1004759,-18,C
1004760,0,C
1004760,-1,X
1004760,-2,0
1004760,-3,X
1004760,-4,C
1004760,-5,X
1004760,-6,X
1004761,0,C
1004761,-1,C
1004761,-2,0
1004761,-3,1
1004761,-4,0
1004761,-5,1
1004761,-6,C
1004762,0,C
1004762,-1,C
1004762,-2,C
1004762,-3,X
1004762,-4,1
1004762,-5,C
1004762,-6,1
1004762,-7,X
1004762,-8,X
1004762,-9,X
1004762,-10,C
1004762,-11,X
1004762,-12,C
1004762,-13,C
1004762,-14,X
1004762,-15,C
1004762,-16,X
1004762,-17,X
1004762,-18,X
1004762,-19,X
1004763,0,C
1004763,-1,X
1004763,-2,1
1004763,-3,C
1004764,0,C
1004764,-1,0
1004764,-2,X
1004764,-3,C
1004764,-4,C
1004764,-5,X
1004764,-6,X
1004764,-7,1
1004764,-8,X
1004764,-9,C
1004764,-10,X
1004764,-11,C
1004764,-12,C
1004764,-13,C
1004764,-14,C
1004764,-15,X
1004764,-16,0
1004764,-17,1
1004764,-18,C
1004764,-19,X
1004765,0,0
1004765,-1,1
1004765,-2,C
1004765,-3,X
1004765,-4,C
1004765,-5,X
1004765,-6,1
1004766,0,X
1004766,-1,C
1004766,-2,1
1004766,-3,0
1004766,-4,X
1004766,-5,1
1004766,-6,C
1004766,-7,X
1004766,-8,X
1004766,-9,C
1004766,-10,X
1004766,-11,0
1004766,-12,X
1004766,-13,C
1004766,-14,C
1004766,-15,C
1004766,-16,C
1004766,-17,C
1004766,-18,C
1004767,0,X
1004767,-1,C
1004767,-2,0
1004767,-3,X
1004767,-4,0
1004767,-5,C
1004767,-6,X
1004767,-7,1
1004767,-8,X
1004767,-9,C
1004767,-10,X
1004767,-11,C
1004767,-12,X
1004767,-13,C
1004767,-14,X
1004767,-15,C
1004767,-16,1
1004767,-17,0
1004767,-18,C
1004767,-19,0
1004767,-20,0
1004767,-21,C
1004767,-22,X
1004767,-23,0
1004768,0,C
1004768,-1,0
1004768,-2,X
1004768,-3,C
1004768,-4,3
1004768,-5,X
1004768,-6,X
1004768,-7,C
1004768,-8,C
1004768,-9,X
1004769,0,X
1004769,-1,C
1004769,-2,X
1004769,-3,0
1004769,-4,C
1004769,-5,X
1004769,-6,1
1004769,-7,X
1004769,-8,0
1004769,-9,C
1004769,-10,C
1004769,-11,0
1004769,-12,X
1004769,-13,0
1004769,-14,C
1004769,-15,C
1004769,-16,C
1004769,-17,X
1004769,-18,C
1004769,-19,X
1004769,-20,X
1004769,-21,0
1004769,-22,C
1004769,-23,1
1004770,0,C
1004770,-1,X
1004770,-2,0
1004770,-3,X
1004770,-4,C
1004770,-5,C
1004770,-6,0
1004770,-7,C
1004770,-8,X
1004770,-9,X
1004770,-10,C
1004770,-11,X
1004770,-12,0
1004770,-13,C
1004770,-14,C
1004770,-15,C
1004771,0,C
1004771,-1,C
1004771,-2,X
1004771,-3,X
1004771,-4,X
1004771,-5,X
1004771,-6,C
1004771,-7,0
1004771,-8,X
1004771,-9,X
1004771,-10,X
1004771,-11,X
1004771,-12,X
1004771,-13,X
1004771,-14,X
1004771,-15,C
1004771,-16,C
1004771,-17,0
1004771,-18,C
1004771,-19,X
1004772,0,X
1004772,-1,X
1004772,-2,C
1004772,-3,0
1004772,-4,X
1004772,-5,C
1004772,-6,C
1004772,-7,0
1004772,-8,C
1004773,0,0
1004773,-1,C
1004773,-2,X
1004773,-3,C
1004773,-4,C
1004773,-5,1
1004774,0,X
1004774,-1,1
1004774,-2,C
1004774,-3,1
1004774,-4,X
1004774,-5,C
1004774,-6,X
1004774,-7,X
1004774,-8,X
1004774,-9,X
1004774,-10,0
1004774,-11,X
1004774,-12,X
1004774,-13,C
1004774,-14,C
1004774,-15,X
1004774,-16,X
1004774,-17,1
1004774,-18,X
1004775,0,C
1004775,-1,X
1004775,-2,1
1004775,-3,X
1004775,-4,C
1004775,-5,C
1004775,-6,0
1004775,-7,0
1004775,-8,C
1004775,-9,C
1004775,-10,X
1004775,-11,C
1004775,-12,X
1004776,0,1
1004776,-1,3
1004776,-2,X
1004776,-3,2
1004776,-4,C
1004776,-5,3
1004776,-6,C
1004776,-7,C
1004776,-8,3
1004776,-9,X
1004776,-10,X
1004776,-11,0
1004776,-12,C
1004776,-13,X
1004776,-14,C
1004776,-15,2
1004776,-16,X
1004776,-17,C
1004776,-18,X
1004776,-19,0
1004777,0,X
1004777,-1,1
1004777,-2,C
1004777,-3,0
1004777,-4,C
1004777,-5,C
1004777,-6,C
1004777,-7,C
1004778,0,X
1004778,-1,X
1004778,-2,0
1004778,-3,1
1004778,-4,X
1004778,-5,X
1004778,-6,C
1004778,-7,C
1004778,-8,0
1004778,-9,C
1004778,-10,X
1004778,-11,C
1004778,-12,X
1004778,-13,X
1004778,-14,X
1004778,-15,C
1004778,-16,X
1004779,0,0
1004779,-1,2
1004779,-2,X
1004779,-3,2
1004779,-4,1
1004779,-5,C
1004779,-6,C
1004779,-7,0
1004779,-8,X
1004779,-9,X
1004780,0,0
1004780,-1,1
1004780,-2,X
1004780,-3,C
1004780,-4,X
1004780,-5,2
1004780,-6,2
1004780,-7,2
1004780,-8,X
1004780,-9,X
1004780,-10,X
1004780,-11,1
1004780,-12,C
1004780,-13,0
1004780,-14,C
1004780,-15,3
1004780,-16,4
1004781,0,0
1004781,-1,C
1004781,-2,C
1004781,-3,X
1004781,-4,X
1004781,-5,X
1004781,-6,X
1004781,-7,X
1004781,-8,X
1004781,-9,0
1004781,-10,C
1004781,-11,X
1004781,-12,0
1004781,-13,C
1004781,-14,1
1004781,-15,X
1004781,-16,X
1004781,-17,X
1004781,-18,C
1004781,-19,0
1004781,-20,C
1004782,0,C
1004782,-1,C
1004782,-2,X
1004782,-3,1
1004782,-4,C
1004782,-5,C
1004782,-6,X
1004782,-7,X
1004782,-8,X
1004782,-9,X
1004782,-10,C
1004782,-11,X
1004782,-12,X
1004783,0,0
1004783,-1,C
1004783,-2,X
1004783,-3,C
1004783,-4,0
1004783,-5,C
1004783,-6,X
1004783,-7,X
1004783,-8,0
1004783,-9,C
1004783,-10,0
1004783,-11,X
1004783,-12,1
1004783,-13,X
1004783,-14,C
1004783,-15,C
1004784,0,C
1004784,-1,C
1004784,-2,C
1004784,-3,X
1004784,-4,X
1004784,-5,X
1004784,-6,C
1004784,-7,X
1004784,-8,X
1004784,-9,C
1004784,-10,C
1004784,-11,X
1004784,-12,X
1004785,0,X
1004785,-1,X
1004785,-2,1
1004785,-3,C
1004785,-4,X
1004785,-5,C
1004785,-6,C
1004785,-7,C
1004785,-8,C
1004785,-9,C
1004785,-10,C
1004785,-11,X
1004785,-12,C
1004785,-13,C
1004785,-14,C
1004785,-15,0
1004785,-16,C
1004785,-17,C
1004785,-18,X
1004786,0,X
1004786,-1,C
1004786,-2,C
1004787,0,X
1004787,-1,X
1004787,-2,X
1004787,-3,0
1004787,-4,0
1004787,-5,C
1004788,0,X
1004788,-1,3
1004788,-2,C
1004788,-3,5
1004788,-4,C
1004788,-5,5
1004788,-6,C
1004789,0,0
1004789,-1,X
1004789,-2,C
1004789,-3,C
1004789,-4,X
1004789,-5,0
1004789,-6,X
1004789,-7,X
1004790,0,C
1004790,-1,0
1004790,-2,1
1004790,-3,X
1004790,-4,X
1004790,-5,X
1004790,-6,0
1004790,-7,0
1004790,-8,X
1004790,-9,0
1004790,-10,C
1004790,-11,C
1004790,-12,C
1004790,-13,0
1004790,-14,C
1004790,-15,0
1004790,-16,X
1004790,-17,C
1004790,-18,X
1004790,-19,X
1004791,0,3
1004791,-1,2
1004791,-2,C
1004791,-3,X
1004791,-4,0
1004791,-5,X
1004791,-6,X
1004791,-7,C
1004791,-8,1
1004791,-9,C
1004791,-10,0
1004791,-11,X
1004791,-12,C
1004791,-13,0
1004792,0,0
1004792,-1,C
1004792,-2,0
1004792,-3,X
1004792,-4,C
1004792,-5,C
1004792,-6,X
1004792,-7,0
1004792,-8,1
1004792,-9,X
1004792,-10,1
1004792,-11,X
1004792,-12,C
1004792,-13,X
1004792,-14,C
1004792,-15,C
1004792,-16,1
1004793,0,C
1004793,-1,C
1004793,-2,C
1004793,-3,0
1004793,-4,X
1004793,-5,X
1004793,-6,C
1004793,-7,C
1004793,-8,X
1004793,-9,1
1004793,-10,X
1004793,-11,0
1004793,-12,1
1004793,-13,X
1004793,-14,X
1004793,-15,1
1004793,-16,0
1004794,0,1
1004794,-1,C
1004794,-2,X
1004794,-3,C
1004794,-4,1
1004794,-5,C
1004794,-6,X
1004794,-7,X
1004794,-8,C
1004794,-9,X
1004794,-10,C
1004794,-11,C
1004794,-12,X
1004794,-13,X
1004794,-14,X
1004794,-15,C
1004794,-16,X
1004794,-17,C
1004794,-18,0
1004794,-19,C
1004794,-20,C
1004794,-21,C
1004794,-22,X
1004794,-23,0
1004795,0,0
1004795,-1,1
1004795,-2,X
1004795,-3,X
1004795,-4,X
1004795,-5,C
1004795,-6,C
1004795,-7,C
1004795,-8,C
1004796,0,C
1004796,-1,C
1004796,-2,X
1004796,-3,X
1004796,-4,C
1004796,-5,0
1004796,-6,C
1004796,-7,C
1004797,0,X
1004797,-1,X
1004797,-2,C
1004797,-3,1
1004797,-4,X
1004797,-5,C
1004797,-6,0
1004797,-7,C
1004797,-8,X
1004797,-9,C
1004798,0,C
1004798,-1,X
1004798,-2,C
1004798,-3,X
1004798,-4,0
1004798,-5,X
1004798,-6,0
1004798,-7,C
1004798,-8,0
1004798,-9,C
1004798,-10,C
1004798,-11,X
1004798,-12,X
1004798,-13,1
1004798,-14,0
1004798,-15,C
1004798,-16,0
1004798,-17,0
1004799,0,X
1004799,-1,C
1004799,-2,X
1004799,-3,C
1004799,-4,X
1004799,-5,1
1004799,-6,0
1004799,-7,X
1004799,-8,X
1004799,-9,C
1004799,-10,0
1004799,-11,C
1004799,-12,C
1004799,-13,C
1004800,0,2
1004800,-1,X
1004800,-2,X
1004800,-3,C
1004800,-4,3
1004800,-5,X
1004800,-6,C
1004800,-7,5
1004800,-8,2
1004800,-9,5
1004800,-10,2
1004800,-11,2
1004800,-12,X
1004801,0,C
1004801,-1,C
1004801,-2,C
1004801,-3,0
1004801,-4,X
1004801,-5,C
1004801,-6,X
1004801,-7,C
1004802,0,C
1004802,-1,C
1004802,-2,C
1004802,-3,1
1004802,-4,X
1004802,-5,C
1004802,-6,C
1004802,-7,0
1004802,-8,0
1004802,-9,C
1004802,-10,0
1004802,-11,X
1004802,-12,C
1004803,0,1
1004803,-1,C
1004803,-2,C
1004803,-3,X
1004803,-4,C
1004803,-5,2
1004803,-6,C
1004803,-7,3
1004803,-8,C
1004803,-9,X
1004803,-10,C
1004803,-11,3
1004803,-12,2
1004803,-13,3
1004803,-14,X
1004804,0,0
1004804,-1,0
1004804,-2,X
1004804,-3,X
1004804,-4,C
1004804,-5,C
1004804,-6,0
1004804,-7,X
1004804,-8,C
1004804,-9,X
1004804,-10,1
1004804,-11,C
1004804,-12,X
1004804,-13,0
1004804,-14,X
1004804,-15,X
1004804,-16,C
1004804,-17,0
1004804,-18,C
1004804,-19,C
1004804,-20,C
1004805,0,2
1004805,-1,2
1004805,-2,X
1004805,-3,1
1004805,-4,C
1004805,-5,X
1004805,-6,C
1004805,-7,X
1004805,-8,1
1004805,-9,X
1004805,-10,X
1004805,-11,C
1004805,-12,5
1004805,-13,X
1004805,-14,X
1004805,-15,C
1004805,-16,3
1004805,-17,X
1004805,-18,C
1004805,-19,X
1004805,-20,X
1004805,-21,X
1004805,-22,X
1004805,-23,X
1004806,0,X
1004806,-1,C
1004806,-2,C
1004806,-3,0
1004806,-4,0
1004806,-5,C
1004806,-6,X
1004806,-7,2
1004806,-8,X
1004806,-9,0
1004806,-10,C
1004807,0,C
1004807,-1,0
1004807,-2,X
1004807,-3,C
1004807,-4,0
1004807,-5,C
1004807,-6,X
1004807,-7,1
1004807,-8,X
1004808,0,C
1004808,-1,1
1004808,-2,0
1004808,-3,X
1004808,-4,C
1004808,-5,2
1004808,-6,X
1004808,-7,C
1004808,-8,0
1004808,-9,C
1004808,-10,X
1004809,0,X
1004809,-1,3
1004809,-2,C
1004809,-3,3
1004809,-4,0
1004809,-5,C
1004809,-6,C
1004810,0,0
1004810,-1,C
1004810,-2,X
1004810,-3,C
1004810,-4,C
1004810,-5,1
1004811,0,C
1004811,-1,X
1004811,-2,1
1004811,-3,C
1004811,-4,1
1004811,-5,1
1004811,-6,X
1004811,-7,X
1004811,-8,X
1004811,-9,C
1004811,-10,C
1004811,-11,0
1004812,0,X
1004812,-1,2
1004812,-2,0
1004812,-3,0
1004812,-4,4
1004812,-5,C
1004812,-6,5
1004812,-7,0
1004813,0,C
1004813,-1,5
1004813,-2,C
1004813,-3,X
1004813,-4,X
1004813,-5,X
1004813,-6,C
1004813,-7,X
1004813,-8,X
1004814,0,C
1004814,-1,X
1004814,-2,X
1004814,-3,X
1004814,-4,X
1004814,-5,0
1004814,-6,2
1004814,-7,X
1004814,-8,C
1004814,-9,X
1004814,-10,C
1004815,0,X
1004815,-1,X
1004815,-2,0
1004815,-3,C
1004816,0,0
1004816,-1,X
1004816,-2,X
1004816,-3,C
1004816,-4,X
1004816,-5,X
1004816,-6,C
1004816,-7,1
1004816,-8,C
1004817,0,C
1004817,-1,C
1004817,-2,0
1004817,-3,C
1004817,-4,C
1004817,-5,C
1004817,-6,C
1004817,-7,X
1004817,-8,C
1004817,-9,C
1004817,-10,C
1004817,-11,1
1004817,-12,X
1004817,-13,1
1004817,-14,C
1004817,-15,X
1004817,-16,X
1004817,-17,X
1004817,-18,0
1004817,-19,C
1004817,-20,C
1004817,-21,0
1004818,0,C
1004818,-1,1
1004818,-2,X
1004818,-3,X
1004819,0,C
1004819,-1,X
1004819,-2,C
1004819,-3,0
1004819,-4,0
1004819,-5,X
1004819,-6,X
1004819,-7,C
1004819,-8,C
1004819,-9,X
1004819,-10,1
1004819,-11,C
1004819,-12,C
1004819,-13,C
1004819,-14,X
1004819,-15,X
1004819,-16,C
1004819,-17,C
1004820,0,1
1004820,-1,C
1004820,-2,0
1004820,-3,C
1004820,-4,1
1004820,-5,X
1004820,-6,X
1004820,-7,X
1004820,-8,0
1004820,-9,C
1004820,-10,X
1004820,-11,1
1004820,-12,X
1004820,-13,1
1004820,-14,C
1004820,-15,1
1004820,-16,X
1004820,-17,X
1004820,-18,X
1004820,-19,X
1004821,0,C
1004821,-1,X
1004821,-2,C
1004821,-3,C
1004821,-4,X
1004821,-5,X
1004821,-6,C
1004821,-7,X
1004821,-8,X
1004821,-9,C
1004821,-10,X
1004821,-11,0
1004821,-12,C
1004821,-13,C
1004821,-14,0
1004821,-15,X
1004821,-16,X
1004821,-17,C
1004821,-18,X
1004821,-19,C
1004821,-20,1
1004821,-21,1
1004821,-22,X
1004821,-23,X
1004822,0,C
1004822,-1,0
1004822,-2,1
1004822,-3,0
1004822,-4,X
1004822,-5,C
1004822,-6,C
1004822,-7,0
1004822,-8,C
1004822,-9,X
1004822,-10,C
1004822,-11,C
1004822,-12,C
1004822,-13,X
1004822,-14,C
1004822,-15,C
1004822,-16,C
1004822,-17,C
1004822,-18,X
1004822,-19,0
1004822,-20,1
1004822,-21,0
1004822,-22,C
1004822,-23,C
1004823,0,C
1004823,-1,X
1004823,-2,X
1004823,-3,X
1004823,-4,C
1004823,-5,C
1004823,-6,2
1004823,-7,2
1004823,-8,X
1004823,-9,C
1004823,-10,C
1004823,-11,C
1004823,-12,C
1004823,-13,0
1004823,-14,1
1004823,-15,C
1004824,0,X
1004824,-1,X
1004824,-2,X
1004824,-3,C
1004824,-4,0
1004824,-5,0
1004824,-6,0
1004824,-7,1
1004824,-8,X
1004824,-9,1
1004824,-10,C
1004825,0,X
1004825,-1,C
1004825,-2,C
1004825,-3,X
1004825,-4,C
1004825,-5,2
1004825,-6,X
1004825,-7,2
1004825,-8,X
1004825,-9,1
1004825,-10,3
1004825,-11,0
1004825,-12,C
1004825,-13,X
1004825,-14,C
1004825,-15,C
1004825,-16,C
1004825,-17,X
1004825,-18,C
1004825,-19,X
1004825,-20,X
1004825,-21,C
1004826,0,X
1004826,-1,0
1004826,-2,C
1004826,-3,0
1004826,-4,C
1004826,-5,X
1004826,-6,X
1004826,-7,0
1004826,-8,1
1004826,-9,X
1004826,-10,0
1004827,0,C
1004827,-1,X
1004827,-2,X
1004827,-3,C
1004827,-4,0
1004827,-5,C
1004827,-6,X
1004827,-7,1
1004827,-8,X
1004827,-9,C
1004827,-10,X
1004827,-11,C
1004827,-12,X
1004827,-13,C
1004827,-14,X
1004827,-15,C
1004827,-16,C
1004827,-17,X
1004828,0,C
1004828,-1,X
1004828,-2,X
1004828,-3,C
1004828,-4,C
1004828,-5,0
1004828,-6,X
1004828,-7,C
1004828,-8,C
1004828,-9,C
1004828,-10,C
1004828,-11,C
1004828,-12,X
1004828,-13,0
1004828,-14,1
1004828,-15,1
1004828,-16,0
1004828,-17,X
1004828,-18,C
1004828,-19,C
1004828,-20,1
1004828,-21,0
1004829,0,3
1004829,-1,X
1004829,-2,C
1004829,-3,X
1004829,-4,C
1004829,-5,C
1004829,-6,3
1004829,-7,X
1004829,-8,X
1004829,-9,C
1004829,-10,1
1004829,-11,C
1004829,-12,X
1004829,-13,C
1004829,-14,C
1004829,-15,4
1004829,-16,0
1004829,-17,X
1004829,-18,2
1004829,-19,C
1004829,-20,2
1004829,-21,X
1004829,-22,X
1004829,-23,3
1004830,0,0
1004830,-1,C
1004830,-2,C
1004830,-3,C
1004830,-4,C
1004830,-5,C
1004830,-6,X
1004830,-7,C
1004830,-8,0
1004830,-9,C
1004830,-10,0
1004830,-11,1
1004830,-12,C
1004830,-13,0
1004830,-14,C
1004831,0,C
1004831,-1,X
1004831,-2,0
1004831,-3,C
1004831,-4,C
1004831,-5,C
1004831,-6,C
1004831,-7,X
1004831,-8,2
1004831,-9,C
1004831,-10,1
1004831,-11,2
1004831,-12,X
1004831,-13,X
1004831,-14,C
1004831,-15,C
1004831,-16,C
1004832,0,0
1004832,-1,1
1004832,-2,C
1004832,-3,X
1004832,-4,C
1004832,-5,1
1004832,-6,C
1004832,-7,X
1004832,-8,X
1004832,-9,C
1004832,-10,X
1004832,-11,X
1004832,-12,X
1004832,-13,C
1004832,-14,X
1004832,-15,X
1004832,-16,0
1004832,-17,C
1004832,-18,X
1004832,-19,X
1004832,-20,X
1004832,-21,C
1004832,-22,C
1004833,0,X
1004833,-1,1
1004833,-2,C
1004833,-3,C
1004833,-4,C
1004833,-5,1
1004834,0,1
1004834,-1,C
1004834,-2,C
1004834,-3,X
1004834,-4,0
1004834,-5,0
1004834,-6,X
1004834,-7,0
1004834,-8,X
1004834,-9,0
1004834,-10,0
1004834,-11,X
1004834,-12,X
1004834,-13,X
1004834,-14,X
1004835,0,X
1004835,-1,C
1004835,-2,C
1004835,-3,C
1004835,-4,0
1004835,-5,1
1004835,-6,X
1004835,-7,X
1004835,-8,1
1004835,-9,X
1004835,-10,X
1004835,-11,C
